candidate_id,candidate_ddd_mobile,candidate_pcd,candidate_certifications,candidate_academic_level,candidate_english_level,candidate_spanish_level
6919,19,,0,,,
692,11,,0,,,
6920,21,,0,,,
6921,11,,0,,,
6922,11,,0,,,
6923,11,,0,,,
6924,11,,0,,,
6925,11,,0,,,
6926,11,,0,,,
6927,11,,0,,,
6928,11,,0,,,
6929,11,,0,,,
693,11,,0,,,
6930,12,,0,,,
6931,11,,0,,,
6932,11,,0,,,
6933,11,,0,,,
6934,11,,0,,,
6935,11,,0,,,
6936,11,,0,,,
6937,11,,0,,,
6938,11,,0,,,
6939,11,,0,,,
694,11,,0,,,
6940,11,,0,,,
6941,11,,0,,,
6942,11,,0,,,
6943,11,,0,,,
6944,11,,0,,,
6945,11,,0,,,
6946,11,,0,,,
6947,11,,0,,,
6948,21,,0,,,
6949,11,,0,,,
695,19,,0,,,
6950,11,,0,,,
6951,21,,0,,,
6952,11,,0,,,
6953,19,,0,,,
6954,11,,0,,,
6955,11,,0,,,
6956,11,,0,,,
6957,11,,0,,,
6958,11,,0,,,
6959,11,,0,,,
696,11,,0,,,
6960,11,,0,,,
6961,11,,0,,,
6962,11,,0,,,
6963,11,,0,,,
6964,11,,0,,,
6965,11,,0,,,
6966,19,,0,,,
6967,11,,0,,,
6968,11,,0,,,
6969,35,,0,,,
697,11,,0,Doutorado Completo,,
6970,11,,0,,,
6971,11,,0,,,
6972,11,,0,,,
6973,11,,0,,,
6974,11,,0,,,
6975,51,,0,,,
6976,11,,0,,,
6977,11,,0,,,
6978,11,,0,,,
6979,11,,0,,,
698,11,,0,Pós Graduação Completo,,
6980,11,,0,,,
6981,11,,0,,,
6982,11,,0,,,
6983,21,,0,,,
6984,17,,0,,,
6985,11,,0,,,
6986,11,,0,,,
6987,11,,0,,,
6988,11,,0,,,
6989,11,,0,,,
699,11,,0,,,
6990,11,,0,,,
6991,11,,0,,,
6992,41,,0,,,
6993,11,,0,,,
6994,11,,0,,,
6995,11,,0,,,
6996,19,,0,,,
6997,11,,0,,,
6998,11,,0,,,
6999,11,,0,,,
7,21,,0,Ensino Superior Completo,,
70,11,,0,Pós Graduação Completo,,
700,11,,0,,,
7000,11,,0,,,
7001,11,,0,,,
7002,11,,0,,,
7003,11,,0,,,
7004,11,,0,,,
7005,19,,0,,,
7006,11,,0,,,
7007,11,,0,,,
7008,11,,0,,,
7009,19,,0,,,
701,41,,0,,,
7010,11,,0,,,
7011,31,,0,,,
7012,11,,0,,,
7013,11,,0,,,
7014,11,,0,,,
7015,11,,0,,,
7016,11,,0,,,
7017,11,,0,,,
7018,19,,0,,,
7019,19,,0,,,
702,11,,0,,,
7020,11,,0,,,
7021,11,,0,,,
7022,21,,0,,,
7023,11,,0,Ensino Superior Completo,,
7024,11,,0,Ensino Superior Completo,,
7025,11,,0,Pós Graduação Completo,,
7026,11,,0,Ensino Superior Completo,,
7027,11,,0,Pós Graduação Completo,,
7028,13,,0,Pós Graduação Completo,,
7029,11,,0,Pós Graduação Completo,,
703,19,,0,,,
7030,11,,0,Ensino Superior Completo,,
7031,31,,0,Pós Graduação Completo,,
7032,05,,0,Pós Graduação Completo,,
7033,11,,0,Ensino Superior Completo,,
7034,11,,0,Ensino Superior Completo,,
7035,13,,0,Ensino Superior Completo,,
7036,19,,0,Ensino Superior Completo,,
7037,11,,0,Ensino Superior Completo,,
7038,11,,0,Pós Graduação Completo,,
7039,47,,0,Pós Graduação Completo,,
704,19,,0,,,
7040,11,,0,Pós Graduação Completo,,
7041,11,,0,Pós Graduação Completo,,
7042,11,,0,Pós Graduação Completo,,
7043,44,,0,Pós Graduação Completo,,
7044,11,,0,Pós Graduação Completo,,
7045,31,,0,Pós Graduação Completo,,
7046,19,,0,Pós Graduação Completo,,
7047,13,,0,Pós Graduação Completo,,
7048,11,,0,Pós Graduação Completo,,
7049,11,,0,Pós Graduação Completo,,
705,19,,0,,,
7050,11,,0,Ensino Superior Completo,,
7051,11,,0,Pós Graduação Completo,,
7052,11,,0,Ensino Superior Completo,,
7053,38,,0,Ensino Superior Completo,,
7054,13,,0,Pós Graduação Completo,,
7055,11,,0,Pós Graduação Completo,,
7056,11,,0,Pós Graduação Completo,,
7057,21,,0,Pós Graduação Completo,,
7058,11,,0,Mestrado Completo,,
7059,21,,0,Pós Graduação Completo,,
706,19,,0,Ensino Superior Completo,,
7060,11,,0,Pós Graduação Completo,,
7061,19,,0,Pós Graduação Completo,,
7062,11,,0,Ensino Superior Completo,,
7063,11,,0,Ensino Superior Completo,,
7064,19,,0,Ensino Técnico Completo,,
7065,43,,0,Pós Graduação Completo,,
7066,11,,0,Ensino Superior Completo,,
7067,11,,0,Ensino Superior Completo,,
7068,11,,0,Pós Graduação Completo,,
7069,19,,0,Pós Graduação Completo,,
707,11,,0,Ensino Superior Completo,,
7070,31,,0,Mestrado Completo,,
7071,19,,0,Pós Graduação Completo,,
7072,19,,0,Pós Graduação Completo,,
7073,11,,0,Mestrado Completo,,
7074,11,,0,Pós Graduação Completo,,
7075,11,,0,Ensino Superior Completo,,
7076,11,,0,Pós Graduação Completo,,
7077,11,,0,Ensino Superior Completo,,
7078,11,,0,Pós Graduação Completo,,
7079,11,,0,Pós Graduação Completo,,
708,11,,0,Ensino Superior Completo,,
7080,31,,0,Pós Graduação Completo,,
7081,05,,0,Pós Graduação Completo,,
7082,91,,0,Pós Graduação Completo,,
7083,11,,0,Ensino Superior Completo,,
7084,19,,0,Ensino Superior Completo,,
7085,19,,0,Ensino Superior Completo,,
7086,11,,0,Ensino Superior Completo,,
7087,11,,0,Ensino Superior Completo,,
7088,11,,0,Ensino Superior Completo,,
7089,31,,0,Pós Graduação Completo,,
709,11,,0,,,
7090,41,,0,Ensino Superior Completo,,
7091,55,,0,Mestrado Completo,,
7092,55,,0,Mestrado Completo,,
7093,11,,0,Ensino Superior Completo,,
7094,19,,0,Ensino Técnico Completo,,
7095,19,,0,Ensino Técnico Completo,,
7096,19,,0,Pós Graduação Completo,,
7097,19,,0,Pós Graduação Completo,,
7098,11,,0,Pós Graduação Completo,,
7099,11,,0,Ensino Superior Completo,,
71,11,,0,Ensino Superior Completo,,
710,11,,0,,,
7100,21,,0,Ensino Superior Completo,,
7101,11,,0,Ensino Superior Completo,,
7102,11,,0,,,
7103,11,,0,Pós Graduação Completo,,
7104,11,,0,Ensino Superior Completo,,
7105,11,,0,Pós Graduação Completo,,
7106,19,Não,0,Mestrado Completo,Fluente,Fluente
7107,11,,0,Ensino Superior Completo,,
7108,11,,0,Pós Graduação Completo,,
7109,11,,0,Pós Graduação Completo,,
711,19,,0,,,
7110,19,,0,Ensino Superior Completo,,
7111,11,,0,Pós Graduação Completo,,
7112,19,,0,Ensino Superior Completo,,
7113,11,,0,Ensino Superior Completo,,
7114,11,,0,Pós Graduação Completo,,
7115,11,,0,Ensino Superior Completo,,
7116,11,,0,Ensino Superior Completo,,
7117,11,,0,Ensino Superior Completo,,
7118,11,,0,Ensino Superior Completo,,
7119,11,,1,Ensino Superior Completo,Intermediário,Básico
712,11,,0,,,
7120,11,,0,Ensino Superior Completo,,
7121,11,,0,Pós Graduação Completo,,
7122,11,,0,Ensino Superior Completo,,
7123,11,,0,Pós Graduação Completo,,
7124,15,,0,Ensino Superior Completo,,
7125,11,,0,Ensino Superior Completo,,
7126,11,,0,Pós Graduação Completo,,
7127,11,,0,Pós Graduação Completo,,
7128,11,,0,Pós Graduação Completo,,
7129,14,,0,Pós Graduação Completo,,
713,11,,0,,,
7130,11,,0,Pós Graduação Completo,,
7131,11,,0,Ensino Médio Completo,,
7132,11,,0,Ensino Superior Completo,,
7133,99,,0,Ensino Superior Completo,,
7134,11,,0,Ensino Superior Completo,,
7135,11,,0,Ensino Superior Completo,,
7136,11,,0,,,
7137,11,,0,,,
7138,11,,0,,,
7139,11,,0,,,
714,11,,0,,,
7140,11,,0,,,
7141,11,,0,,,
7142,11,,0,,,
7143,11,,0,,,
7144,11,,0,,,
7145,37,,0,,,
7146,12,,0,,,
7147,19,,0,,,
7148,11,,0,,,
7149,61,,0,,,
715,11,,0,,,
7150,11,,0,,,
7151,12,,0,,,
7152,31,,0,,,
7153,11,,0,,,
7154,19,,0,,,
7155,11,,0,,,
7156,13,,0,,,
7157,11,,0,,,
7158,11,,0,,,
7159,11,,0,,,
716,11,,0,,,
7160,11,,0,,,
7161,11,,0,,,
7162,13,,0,,,
7163,19,,0,,,
7164,11,,0,,,
7165,11,,0,,,
7166,19,,0,,,
7167,11,,0,,,
7168,19,,0,,,
7169,19,,0,,,
717,31,,0,,,
7170,11,,0,,,
7171,19,,0,,,
7172,19,,0,,,
7173,19,,0,,,
7174,11,,0,,,
7175,11,,0,,,
7176,11,,0,,,
7177,61,,0,,,
7178,11,,0,,Fluente,Fluente
7179,11,,0,,,
718,11,,0,,,
7180,11,,0,,,
7181,19,,0,,,
7182,11,,0,,,
7183,11,,0,,,
7184,11,,0,,,
7185,11,,0,,,
7186,11,,0,,,
7187,11,,0,,,
7188,14,,0,,,
7189,11,,0,,,
719,19,,0,,,
7190,11,,0,,,
7191,21,,0,,,
7192,11,,0,,,
7193,11,,0,,,
7194,11,,0,,,
7195,11,,0,,,
7196,11,,0,,,
7197,11,,0,,,
7198,11,,0,,,
7199,11,,0,,,
72,11,,0,Ensino Superior Completo,,
720,11,,0,,,
7200,11,,0,,,
7201,11,,0,,,
7202,11,,0,,,
7203,11,,0,,,
7204,11,,0,,,
7205,11,,0,,,
7206,11,,0,,,
7207,11,,0,,,
7208,19,,0,,,
7209,11,,0,,,
721,11,,0,,,
7210,11,,0,,,
7211,11,,0,,,
7212,11,,0,,,
7213,11,,0,,,
7214,11,,0,,,
7215,11,,0,,,
7216,31,,0,,,
7217,11,,0,,,
7218,11,,0,,,
7219,19,,0,,,
722,11,,0,,,
7220,11,,0,,,
7221,91,,0,,,
7222,11,,0,,,
7223,11,,0,,,
7224,19,,0,,,
7225,19,,0,,,
7226,11,,0,,,
7227,19,,0,,,
7228,11,,0,,,
7229,11,,0,,,
723,11,,0,,,
7230,11,,0,,,
7231,11,,0,,,
7232,11,,0,,,
7233,19,,0,,,
7234,11,,0,,,
7235,11,,0,,,
7236,27,,0,,,
7237,21,,0,,,
7238,11,,0,,,
7239,11,,0,,,
724,11,,0,,,
7240,19,,0,,,
7241,99,,0,,,
7242,11,,0,,,
7243,11,,0,,,
7244,11,,0,,,
7245,11,,0,,,
7246,11,,0,,,
7247,11,,0,,,
7248,62,,0,,,
7249,11,,0,,,
725,11,,0,,,
7250,11,,0,,,
7251,11,,0,,,
7252,11,,0,,,
7253,11,,0,,,
7254,11,,0,,,
7255,11,Não,0,Pós Graduação Incompleto,Avançado,Intermediário
7256,19,,0,,,
7257,31,,0,,,
7258,11,,0,,,
7259,11,,0,,,
726,11,,0,,,
7260,11,,0,,,
7261,11,,0,,,
7262,11,,0,,,
7263,11,,0,,,
7264,11,,0,,,
7265,11,,0,,,
7266,11,,0,,,
7267,11,,0,,,
7268,21,,0,,,
7269,11,,0,,,
727,11,,0,,,
7270,11,,0,,,
7271,11,,0,,,
7272,11,,0,,,
7273,11,,0,,,
7274,19,,0,,,
7275,11,,0,,,
7276,11,,0,,,
7277,11,,0,,,
7278,21,,0,,,
7279,11,,0,,,
728,11,,0,,,
7280,11,,0,,,
7281,11,,0,,,
7282,61,,0,,,
7283,11,,0,,,
7284,11,,0,,,
7285,11,,0,,,
7286,11,,0,,,
7287,11,,0,,,
7288,11,,0,,,
7289,11,,0,,,
729,13,,0,,,
7290,19,,0,,,
7291,11,,0,Mestrado Completo,,
7292,11,,0,,,
7293,19,,0,,,
7294,11,,0,,,
7295,11,,0,,,
7296,11,,0,,,
7297,11,,0,,,
7298,92,,0,,,
7299,11,,0,,,
73,11,,0,Ensino Superior Completo,,
730,11,,0,,,
7300,11,,0,,,
7301,11,,0,,,
7302,11,,0,,,
7303,11,Não,0,Mestrado Cursando,Intermediário,Avançado
7304,11,,0,,,
7305,01,,0,,,
7306,11,,0,,,
7307,19,,0,,,
7308,11,,0,,,
7309,19,,0,,,
731,19,,0,,,
7310,11,,0,,,
7311,11,,0,,,
7312,11,,0,,,
7313,11,,0,,,
7314,11,,0,,,
7315,11,,0,,,
7316,11,,0,,,
7317,11,,0,,,
7318,11,,0,,,
7319,11,,0,,,
732,19,,0,,,
7320,41,,0,,,
7321,11,,0,,,
7322,11,,0,,,
7323,19,,0,,,
7324,11,,0,,,
7325,11,,0,,,
7326,11,,0,,,
7327,61,,0,,,
7328,13,,0,,,
7329,51,,0,,,
733,19,,0,,,
7330,19,,0,,,
7331,15,,0,,,
7332,11,,0,,,
7333,11,,0,,,
7334,11,,0,,,
7335,11,,0,,,
7336,61,,0,,,
7337,11,,0,,,
7338,11,,0,,,
7339,11,,0,,,
734,11,,0,,,
7340,11,,0,,,
7341,11,,0,,,
7342,11,,0,,,
7343,11,,0,,,
7344,19,,0,,,
7345,11,,0,,,
7346,11,,0,,,
7347,11,,0,,,
7348,11,,0,,,
7349,11,,0,,,
735,19,,0,,,
7350,11,,0,,,
7351,11,,0,,,
7352,11,,0,,,
7353,11,,0,,,
7354,11,,0,,,
7355,11,Não,1,Pós Graduação Incompleto,Intermediário,Básico
7356,11,,0,,,
7357,11,,0,,,
7358,11,,0,,,
7359,11,,0,,,
736,11,Não,0,Ensino Superior Completo,Avançado,
7360,21,,0,,,
7361,11,,0,,,
7362,11,,0,,,
7363,13,,0,,,
7364,11,,0,,,
7365,11,,0,,,
7366,11,,0,,,
7367,11,,0,,,
7368,11,,0,,,
7369,21,,0,,,
737,19,,0,,,
7370,11,,0,,,
7371,11,,0,,,
7372,11,,0,,,
7373,11,,0,,,
7374,11,,0,,,
7375,11,,0,,,
7376,11,,0,,,
7377,11,,0,,,
7378,11,,0,,,
7379,11,,0,,,
738,19,,0,,,
7380,11,,0,,,
7381,19,,0,,,
7382,85,,0,,,
7383,11,,0,,,
7384,11,,0,,,
7385,11,,0,,,
7386,11,,0,,,
7387,11,,0,,,
7388,11,,0,,,
7389,11,,0,,,
739,19,,0,,,
7390,11,,0,,,
7391,11,,0,,,
7392,11,,0,,,
7393,11,,0,,,
7394,11,,0,,,
7395,11,,0,,,
7396,19,,0,,,
7397,11,,0,,,
7398,81,,0,,,
7399,19,,0,,,
740,11,,0,,,
7400,11,,0,,,
7401,11,,0,,,
7402,11,,0,,,
7403,11,,0,,,
7404,11,,0,,,
7405,92,,0,,,
7406,11,,0,,,
7407,11,,0,,,
7408,11,,0,,,
7409,11,,0,,,
741,11,,0,,,
7410,11,,0,,Avançado,
7411,11,,0,,,
7412,11,,0,,,
7413,11,,0,,,
7414,11,,0,,,
7415,11,,0,,,
7416,11,,0,,,
7417,11,,0,,,
7418,11,,0,,,
7419,11,,0,,,
742,19,,0,,,
7420,19,,0,,,
7421,11,,0,,,
7422,62,,0,,,
7423,19,,0,,,
7424,11,,0,,,
7425,11,,0,,,
7426,11,,0,,,
7427,11,,0,,,
7428,11,,0,,,
7429,11,,0,,,
743,11,,0,,,
7430,11,,0,,,
7431,11,,0,,,
7432,11,,0,,,
7433,11,,0,,,
7434,19,,0,,,
7435,11,,0,,,
7436,11,,0,,,
7437,11,,0,,,
7438,11,,0,,,
7439,11,,0,,,
744,11,,0,,,
7440,11,,0,,,
7441,11,,0,,,
7442,11,,0,,,
7443,11,,0,,,
7444,11,,0,,,
7445,11,,0,,,
7446,93,,0,,,
7447,19,,0,,,
7448,11,,0,,,
7449,11,,0,,,
745,11,,0,,,
7450,61,,0,,,
7451,11,,0,,,
7452,11,,0,,,
7453,11,,0,,,
7454,11,,0,,,
7455,11,,0,,,
7456,13,,0,,,
7457,11,,0,,,
7458,11,,0,,,
7459,11,,0,,,
746,11,,0,,,
7460,11,,0,,,
7461,11,,0,,,
7462,11,,0,,,
7463,11,,0,,,
7464,11,,0,,,
7465,11,,0,,,
7466,11,,0,,,
7467,11,,0,,,
7468,11,,0,,,
7469,11,,0,,,
747,11,,0,,,
7470,11,,0,,,
7471,19,,0,,,
7472,19,,0,,,
7473,19,,0,,,
7474,11,,0,,,
7475,19,,0,,,
7476,11,,0,,,
7477,11,,0,,,
7478,21,,0,,,
7479,11,,0,,,
748,19,,0,,,
7480,21,,0,,,
7481,11,,0,,,
7482,11,,0,,,
7483,11,,0,,,
7484,21,,0,,,
7485,19,,0,,,
7486,11,,0,,,
7487,11,,0,,,
7488,11,,0,,,
7489,11,,0,,,
749,21,,0,,,
7490,11,,0,,,
7491,11,,0,,,
7492,11,,0,,,
7493,11,,0,,,
7494,11,,0,,,
7495,11,,0,,,
7496,11,,0,,,
7497,91,,0,,,
7498,11,,0,,,
7499,19,,0,,,
75,17,,0,,,
750,11,,0,,,
7500,11,,0,,,
7501,11,,0,,,
7502,11,,0,,,
7503,11,,0,,,
7504,21,,0,,,
7505,11,,0,,,
7506,11,,0,,,
7507,11,,0,,,
7508,11,,0,,,
7509,11,,0,,,
751,11,,0,,,
7510,11,,0,,,
7511,19,,0,,,
7512,11,,0,,,
7513,11,,0,,,
7514,11,,0,,,
7515,11,,0,,,
7516,11,,0,,,
7517,19,,0,,,
7518,12,,0,,,
7519,11,,0,,,
752,19,,0,,,
7520,11,,0,,,
7521,11,,0,,,
7522,11,,0,,,
7523,11,,0,,,
7524,19,,0,,,
7525,11,,0,,,
7526,11,,0,,,
7527,11,,0,,,
7528,11,,0,,,
7529,13,,0,,,
753,19,,0,,,
7530,11,,0,,,
7531,12,,0,,,
7532,11,,0,,,
7533,11,,0,,,
7534,11,,0,,,
7535,11,,0,,,
7536,11,,0,,,
7537,11,,0,,,
7538,11,,0,,,
7539,16,,0,,,
754,19,,0,,,
7540,11,,0,,,
7541,11,,0,,,
7542,11,,0,,,
7543,11,,0,,,
7544,11,,0,,,
7545,11,,0,,,
7546,11,,0,,,
7547,11,,0,,,
7548,11,,0,,,
7549,11,,0,,,
755,19,,0,,,
7550,11,Sim,1,Ensino Superior Completo,Intermediário,Avançado
7551,11,,0,,,
7552,11,,0,,,
7553,11,,0,,,
7554,13,,0,,,
7555,19,,0,,,
7556,11,,0,,,
7557,11,,0,,,
7558,11,,0,,,
7559,11,,0,,,
756,19,,0,,,
7560,,,0,,,
7561,11,,0,,,
7562,11,,0,,,
7563,11,,0,,,
7564,,,0,,,
7565,11,,0,,,
7566,11,,0,,,
7567,11,,0,,,
7568,11,,0,,,
7569,19,,0,,,
757,19,,0,,,
7570,21,,0,,,
7571,24,,0,,,
7572,11,,0,,,
7573,21,,0,,,
7574,11,,0,,,
7575,11,,0,,,
7576,11,,0,,,
7577,11,Sim,0,Ensino Superior Completo,Básico,Intermediário
7578,11,,0,,,
7579,11,,0,,,
758,11,,0,,,
7580,11,,0,,,
7581,11,,0,,,
7582,41,,0,,,
7583,11,,0,,,
7584,11,,0,,,
7585,21,,0,,,
7586,11,,0,,,
7587,19,,0,,,
7588,38,,0,,,
7589,11,,0,,,
759,11,,0,,,
7590,11,,0,,,
7591,11,,0,,,
7592,11,,0,,,
7593,11,,0,,,
7594,11,,0,,,
7595,11,,0,,,
7596,11,,0,,,
7597,19,,0,,,
7598,19,,0,,,
7599,11,,0,,,
76,11,,0,Ensino Superior Completo,,
760,11,,0,,,
7600,11,,0,,,
7601,,,0,,,
7602,,,0,,,
7603,,,0,,,
7604,,,0,,,
7605,,,0,,,
7606,19,,0,,,
7607,11,,0,,,
7608,11,,0,,,
7609,19,,0,,,
761,11,,0,,,
7610,01,,0,,,
7611,19,,0,,,
7612,11,,0,,,
7613,11,,0,,,
7614,11,,0,,,
7615,11,,0,,,
7616,11,,0,,,
7617,11,,0,,,
7618,19,,0,,,
7619,11,,0,,,
762,19,,0,,,
7620,11,,0,,,
7621,11,,0,,,
7622,11,,0,,,
7623,11,,0,,,
7624,11,,0,,,
7625,13,,0,,,
7626,19,,0,,,
7627,19,,0,,,
7628,11,,0,,,
7629,19,,0,,,
763,11,,0,,,
7630,19,,0,,,
7631,21,,0,,,
7632,19,,0,,,
7633,19,,0,,,
7634,11,,0,,,
7635,19,,0,,,
7636,11,,0,,,
7637,11,,0,,,
7638,11,,0,,,
7639,11,,0,,,
764,11,,0,,,
7640,11,,0,,,
7641,11,,0,,,
7642,41,,0,,,
7643,41,,0,,,
7644,85,,0,,,
7645,11,,0,,,
7646,11,,0,,,
7647,11,,0,,,
7648,11,,0,,,
7649,11,,0,,,
765,11,,0,,,
7650,11,,0,,,
7651,11,,0,,,
7652,11,,0,,,
7653,19,,0,,,
7654,11,,0,,,
7655,11,,0,,,
7656,11,,0,,,
7657,11,,0,,,
7658,12,,0,,,
7659,11,,0,,,
766,11,,0,,,
7660,11,,0,,,
7661,11,,0,,,
7662,11,,0,,,
7663,11,,0,,,
7664,11,,0,,,
7665,11,,0,,,
7666,15,,0,,,
7667,11,,0,,,
7668,11,,0,,,
7669,11,,0,,,
767,11,,0,,,
7670,11,,0,,,
7671,11,,0,,,
7672,11,,0,,,
7673,11,,0,,,
7674,11,,0,,,
7675,11,,0,,,
7676,11,,0,,,
7677,11,,0,,,
7678,11,,0,,,
7679,11,,0,,,
768,11,,0,,,
7680,19,,0,,,
7681,11,,0,,,
7682,11,,0,,,
7683,11,,0,,,
7684,11,,0,,,
7685,11,,0,,,
7686,21,,0,,,
7687,11,,0,,,
7688,11,,0,,,
7689,21,,0,,,
769,11,,0,,,
7690,11,,0,,,
7691,21,,0,,,
7692,11,,0,,,
7693,11,,0,,,
7694,11,,0,,,
7695,11,,0,,,
7696,19,,0,,,
7697,11,,0,,,
7698,11,,0,,,
7699,11,,0,,,
77,11,,0,Pós Graduação Completo,,
770,11,,0,,,
7700,19,,0,,,
7701,11,,0,,,
7702,11,,0,,,
7703,11,,0,,,
7704,31,,0,,,
7705,11,,0,,,
7706,11,,0,,,
7707,11,,0,,,
7708,11,,0,,,
7709,11,,0,,,
771,11,,0,,,
7710,11,,0,,,
7711,11,,0,,,
7712,11,,0,,,
7713,11,,0,,,
7714,11,,0,,,
7715,11,,0,,,
7716,11,,0,,,
7717,19,,0,,,
7718,19,,0,,,
7719,22,,0,,,
772,11,,0,,,
7720,11,,0,,,
7721,11,,0,,,
7722,11,,0,,,
7723,11,,0,,,
7724,11,,0,,,
7725,11,,0,,,
7726,11,,0,,,
7727,11,,0,,,
7728,41,,0,,,
7729,35,,0,,,
773,19,,0,,,
7730,11,,0,,,
7731,11,,0,,,
7732,21,,0,,,
7733,11,,0,,,
7734,11,,0,,,
7735,11,,0,,,
7736,19,,0,,,
7737,11,,0,,,
7738,13,,0,,,
7739,11,,0,,,
774,19,,0,,,
7740,11,,0,,,
7741,11,,0,,,
7742,11,,0,,,
7743,11,,0,,,
7744,11,,0,,,
7745,11,,0,,,
7746,11,,0,,,
7747,11,,0,,,
7748,19,,0,,,
7749,11,,0,,,
775,19,,0,,,
7750,11,,0,,,
7751,11,,0,,,
7752,11,,0,,,
7753,11,,0,,,
7754,11,,0,,,
7755,11,,0,,,
7756,11,,0,,,
7757,21,,0,,,
7758,11,,0,,,
7759,19,,0,,,
776,11,,0,,,
7760,11,,0,,,
7761,19,,0,,,
7762,11,,0,,,
7763,11,,0,,,
7764,19,,0,,,
7765,11,,0,,,
7766,11,,0,,,
7767,11,,0,,,
7768,11,,0,,,
7769,11,,0,,,
777,11,,0,,,
7770,11,,0,,,
7771,11,,0,,,
7772,11,,0,,,
7773,11,,0,,,
7774,11,,0,,,
7775,49,,0,,,
7776,11,,0,,,
7777,11,,0,,,
7778,16,,0,,,
7779,11,,0,,,
778,11,,0,,,
7780,11,,0,,,
7781,11,,0,,,
7782,11,,0,,,
7783,11,,0,,,
7784,11,,0,,,
7785,11,,0,,,
7786,11,,0,,,
7787,11,,0,,,
7788,11,,0,,,
7789,11,,0,,,
779,11,,0,,,
7790,31,,0,,,
7791,11,,0,,,
7792,11,,0,,,
7793,11,,0,,,
7794,11,,0,,,
7795,11,,0,,,
7796,21,,0,,,
7797,11,,0,,,
7798,11,,0,,,
7799,11,,0,,,
78,11,,0,Ensino Superior Completo,,
780,11,,0,,,
7800,11,,0,,,
7801,11,,0,,,
7802,11,,0,,,
7803,44,,0,,,
7804,62,,0,,,
7805,21,,0,,,
7806,11,,0,,,
7807,19,,0,,,
7808,11,,0,,,
7809,11,,0,,,
781,17,,0,,,
7810,11,,0,,,
7811,11,,0,,,
7812,11,,0,,,
7813,11,,0,,,
7814,11,,0,,,
7815,31,,0,,,
7816,11,,0,,,
7817,11,,0,,,
7818,11,,0,,,
7819,11,,0,,,
782,11,,0,,,
7820,21,,0,,,
7821,19,,0,,,
7822,81,,0,,,
7823,11,,0,,,
7824,51,,0,,,
7825,11,,0,,,
7826,11,,0,,,
7827,19,,0,,,
7828,11,,0,,,
7829,11,,0,,,
783,19,,0,,,
7830,11,,0,,,
7831,11,,0,,,
7832,24,,0,,,
7833,11,,0,,,
7834,21,,0,,,
7835,11,,0,,,
7836,11,,0,,,
7837,11,,0,,,
7838,11,,0,,,
7839,19,,0,,,
784,11,,0,,,
7840,19,,0,,,
7841,19,,0,,,
7842,19,,0,,,
7843,11,,0,,,
7844,11,,0,,,
7845,19,,0,,,
7846,11,,0,,,
7847,12,,0,,,
7848,19,,0,,,
7849,19,,0,,,
785,11,,0,,,
7850,11,,0,,,
7851,11,,0,,,
7853,19,,0,,,
7854,19,,0,,,
7855,19,,0,,,
7856,11,,0,,,
7857,11,,0,,,
7858,81,,0,,,
7859,19,,0,,,
786,01,,0,,,
7860,11,,0,,,
7861,11,,0,,,
7862,11,,0,,,
7863,21,,0,,,
7864,11,,0,,,
7865,11,,0,,,
7866,11,,0,,,
7867,11,,0,,,
7868,11,,0,,,
7869,11,,0,,,
787,11,,0,Ensino Superior Completo,,
7870,11,,0,,,
7871,11,,0,,,
7872,11,,0,,,
7873,11,,0,,,
7874,11,,0,,,
7875,11,,0,,,
7876,11,,0,,,
7877,11,,0,,,
7878,41,,0,,,
7879,19,,0,,,
788,11,,0,Ensino Superior Completo,,
7880,11,,0,,,
7881,11,,0,,,
7882,11,,0,,,
7883,11,,0,,,
7884,11,,0,,,
7885,11,,0,,,
7886,21,,0,,,
7887,21,,0,,,
7888,11,,0,,,
7889,11,,0,,,
789,11,,0,Ensino Superior Completo,,
7890,11,,0,,,
7891,11,,0,,,
7892,19,,0,,,
7893,11,,0,,,
7894,11,,0,,,
7895,11,,0,,,
7896,11,,0,,,
7897,11,,0,,,
7898,11,,0,,,
7899,19,,0,,,
79,21,,0,,,
790,11,,0,Ensino Superior Completo,,
7900,11,,0,,,
7901,11,,0,,,
7902,11,,0,,,
7903,11,,0,,,
7904,19,,0,,,
7905,11,,0,,,
7906,11,,0,,,
7907,11,,0,,,
7908,11,,0,,,
7909,11,,0,,,
791,11,,0,Pós Graduação Completo,,
7910,11,,0,,,
7911,11,,0,,,
7912,11,,0,,,
7913,11,,0,,,
7914,11,,0,,,
7915,11,,0,,,
7916,11,,0,,,
7917,11,,0,,,
7918,11,,0,,,
7919,11,,0,,,
792,31,,0,Ensino Superior Completo,,
7920,13,,0,,,
7921,11,,0,,,
7922,11,,0,,,
7923,11,,0,,,
7924,11,,0,,,
7925,11,,0,,,
7926,11,,0,,,
7927,11,,0,,,
7928,11,,0,,,
7929,11,,0,,,
793,11,,0,Ensino Superior Completo,,
7930,11,,0,,,
7931,11,,0,,,
7932,11,,0,,,
7933,11,,0,,,
7934,11,,0,,,
7935,11,,0,,,
7936,11,,0,,,
7937,11,,0,,,
7938,11,,0,,,
7939,11,,0,,,
794,11,,0,,,
7940,11,,0,,,
7941,11,,0,,,
7942,11,,0,,,
7943,11,,0,,,
7944,24,,0,,,
7945,11,,0,,,
7946,11,,0,,,
7947,11,,0,,,
7948,11,,0,,,
7949,11,,0,,,
795,11,,0,,,
